,lg,rest,depth,store_loc,store_status,rtv_loc,rtv_status
_0_14_4_7_9,5720,280,5,,,,
_0_15_4_7_9,5720,280,5,,,,
_0_16_4_7_9,5725,275,5,,,,
_0_17_4_7_9,5880,120,5,,,,
_0_18_4_7_9,5890,110,5,,,,
_0_10_11_4_7,5870,130,5,,,,
_0_10_12_4_7,5870,130,5,,,,
_0_10_13_4_7,5870,130,5,,,,
_0_10_14_4_7,5870,130,5,,,,
_0_10_15_4_7,5870,130,5,,,,
_0_10_16_4_7,5875,125,5,,,,
_0_11_12_4_7,5870,130,5,,,,
_0_11_13_4_7,5870,130,5,,,,
_0_11_14_4_7,5870,130,5,,,,
_0_11_15_4_7,5870,130,5,,,,
_0_11_16_4_7,5875,125,5,,,,
_0_12_13_4_7,5870,130,5,,,,
_0_12_14_4_7,5870,130,5,,,,
_0_12_15_4_7,5870,130,5,,,,
_0_12_16_4_7,5875,125,5,,,,
_0_13_14_4_7,5870,130,5,,,,
_0_13_15_4_7,5870,130,5,,,,
_0_13_16_4_7,5875,125,5,,,,
_0_14_15_4_7,5870,130,5,,,,
_0_14_16_4_7,5875,125,5,,,,
_0_15_16_4_7,5875,125,5,,,,
_0_10_4_8_9,5800,200,5,,,,
_0_11_4_8_9,5800,200,5,,,,
_0_12_4_8_9,5800,200,5,,,,
_0_13_4_8_9,5800,200,5,,,,
_0_14_4_8_9,5800,200,5,,,,
_0_15_4_8_9,5800,200,5,,,,
_0_16_4_8_9,5805,195,5,,,,
_0_17_4_8_9,5960,40,5,,,,
_0_18_4_8_9,5970,30,5,,,,
_0_10_11_4_8,5950,50,5,,,,
_0_10_12_4_8,5950,50,5,,,,
_0_10_13_4_8,5950,50,5,,,,
_0_10_14_4_8,5950,50,5,,,,
_0_10_15_4_8,5950,50,5,,,,
_0_10_16_4_8,5955,45,5,,,,
_0_11_12_4_8,5950,50,5,,,,
_0_11_13_4_8,5950,50,5,,,,
_0_11_14_4_8,5950,50,5,,,,
_0_11_15_4_8,5950,50,5,,,,
_0_11_16_4_8,5955,45,5,,,,
_0_12_13_4_8,5950,50,5,,,,
_0_12_14_4_8,5950,50,5,,,,
_0_12_15_4_8,5950,50,5,,,,
_0_12_16_4_8,5955,45,5,,,,
_0_13_14_4_8,5950,50,5,,,,
_0_13_15_4_8,5950,50,5,,,,
_0_13_16_4_8,5955,45,5,,,,
_0_14_15_4_8,5950,50,5,,,,
_0_14_16_4_8,5955,45,5,,,,
_0_15_16_4_8,5955,45,5,,,,
_0_5_6_7_8,5020,980,5,,,,
_0_5_6_7_9,5245,755,5,,,,
_0_10_5_6_7,5395,605,5,,,,
_0_11_5_6_7,5395,605,5,,,,
_0_12_5_6_7,5395,605,5,,,,
_0_13_5_6_7,5395,605,5,,,,
_0_14_5_6_7,5395,605,5,,,,
_0_15_5_6_7,5395,605,5,,,,
_0_16_5_6_7,5400,600,5,,,,
_0_17_5_6_7,5555,445,5,,,,
_0_18_5_6_7,5565,435,5,,,,
_0_19_5_6_7,5680,320,5,,,,
_0_20_5_6_7,5765,235,5,,,,
_0_21_5_6_7,5935,65,5,,,,
_0_22_5_6_7,5965,35,5,,,,
_0_23_5_6_7,5975,25,5,,,,
_0_5_6_8_9,5325,675,5,,,,
_0_10_5_6_8,5475,525,5,,,,
_0_11_5_6_8,5475,525,5,,,,
_0_12_5_6_8,5475,525,5,,,,
_0_13_5_6_8,5475,525,5,,,,
_0_14_5_6_8,5475,525,5,,,,
_0_15_5_6_8,5475,525,5,,,,
_0_16_5_6_8,5480,520,5,,,,
_0_17_5_6_8,5635,365,5,,,,
_0_18_5_6_8,5645,355,5,,,,
_0_19_5_6_8,5760,240,5,,,,
_0_20_5_6_8,5845,155,5,,,,
_0_10_5_6_9,5700,300,5,,,,
_0_11_5_6_9,5700,300,5,,,,
_0_12_5_6_9,5700,300,5,,,,
_0_13_5_6_9,5700,300,5,,,,
_0_14_5_6_9,5700,300,5,,,,
_0_15_5_6_9,5700,300,5,,,,
_0_16_5_6_9,5705,295,5,,,,
_0_17_5_6_9,5860,140,5,,,,
_0_18_5_6_9,5870,130,5,,,,
_0_19_5_6_9,5985,15,5,,,,
_0_10_11_5_6,5850,150,5,,,,
_0_10_12_5_6,5850,150,5,,,,
_0_10_13_5_6,5850,150,5,,,,
_0_10_14_5_6,5850,150,5,,,,
_0_10_15_5_6,5850,150,5,,,,
_0_10_16_5_6,5855,145,5,,,,
_0_11_12_5_6,5850,150,5,,,,
_0_11_13_5_6,5850,150,5,,,,
_0_11_14_5_6,5850,150,5,,,,
_0_11_15_5_6,5850,150,5,,,,
_0_11_16_5_6,5855,145,5,,,,
_0_12_13_5_6,5850,150,5,,,,
_0_12_14_5_6,5850,150,5,,,,
_0_12_15_5_6,5850,150,5,,,,
_0_12_16_5_6,5855,145,5,,,,
_0_13_14_5_6,5850,150,5,,,,
_0_13_15_5_6,5850,150,5,,,,
_0_13_16_5_6,5855,145,5,,,,
_0_14_15_5_6,5850,150,5,,,,
_0_14_16_5_6,5855,145,5,,,,
_0_15_16_5_6,5855,145,5,,,,
_0_5_7_8_9,5345,655,5,,,,
_0_10_5_7_8,5495,505,5,,,,
_0_11_5_7_8,5495,505,5,,,,
_0_12_5_7_8,5495,505,5,,,,
_0_13_5_7_8,5495,505,5,,,,
_0_14_5_7_8,5495,505,5,,,,
_0_15_5_7_8,5495,505,5,,,,
_0_16_5_7_8,5500,500,5,,,,
_0_17_5_7_8,5655,345,5,,,,
_0_18_5_7_8,5665,335,5,,,,
_0_19_5_7_8,5780,220,5,,,,
_0_20_5_7_8,5865,135,5,,,,
_0_10_5_7_9,5720,280,5,,,,
_0_11_5_7_9,5720,280,5,,,,
_0_12_5_7_9,5720,280,5,,,,
_0_13_5_7_9,5720,280,5,,,,
_0_14_5_7_9,5720,280,5,,,,
_0_15_5_7_9,5720,280,5,,,,
_0_16_5_7_9,5725,275,5,,,,
_0_17_5_7_9,5880,120,5,,,,
_0_18_5_7_9,5890,110,5,,,,
_0_10_11_5_7,5870,130,5,,,,
_0_10_12_5_7,5870,130,5,,,,
_0_10_13_5_7,5870,130,5,,,,
_0_10_14_5_7,5870,130,5,,,,
_0_10_15_5_7,5870,130,5,,,,
_0_10_16_5_7,5875,125,5,,,,
_0_11_12_5_7,5870,130,5,,,,
_0_11_13_5_7,5870,130,5,,,,
_0_11_14_5_7,5870,130,5,,,,
_0_11_15_5_7,5870,130,5,,,,
_0_11_16_5_7,5875,125,5,,,,
_0_12_13_5_7,5870,130,5,,,,
_0_12_14_5_7,5870,130,5,,,,
_0_12_15_5_7,5870,130,5,,,,
_0_12_16_5_7,5875,125,5,,,,
_0_13_14_5_7,5870,130,5,,,,
_0_13_15_5_7,5870,130,5,,,,
_0_13_16_5_7,5875,125,5,,,,
_0_14_15_5_7,5870,130,5,,,,
_0_14_16_5_7,5875,125,5,,,,
_0_15_16_5_7,5875,125,5,,,,
_0_10_5_8_9,5800,200,5,,,,
_0_11_5_8_9,5800,200,5,,,,
_0_12_5_8_9,5800,200,5,,,,
_0_13_5_8_9,5800,200,5,,,,
_0_14_5_8_9,5800,200,5,,,,
_0_15_5_8_9,5800,200,5,,,,
_0_16_5_8_9,5805,195,5,,,,
_0_17_5_8_9,5960,40,5,,,,
_0_18_5_8_9,5970,30,5,,,,
_0_10_11_5_8,5950,50,5,,,,
_0_10_12_5_8,5950,50,5,,,,
_0_10_13_5_8,5950,50,5,,,,
_0_10_14_5_8,5950,50,5,,,,
_0_10_15_5_8,5950,50,5,,,,
_0_10_16_5_8,5955,45,5,,,,
_0_11_12_5_8,5950,50,5,,,,
_0_11_13_5_8,5950,50,5,,,,
_0_11_14_5_8,5950,50,5,,,,
_0_11_15_5_8,5950,50,5,,,,
_0_11_16_5_8,5955,45,5,,,,
_0_12_13_5_8,5950,50,5,,,,
_0_12_14_5_8,5950,50,5,,,,
_0_12_15_5_8,5950,50,5,,,,
_0_12_16_5_8,5955,45,5,,,,
_0_13_14_5_8,5950,50,5,,,,
_0_13_15_5_8,5950,50,5,,,,
_0_13_16_5_8,5955,45,5,,,,
_0_14_15_5_8,5950,50,5,,,,
_0_14_16_5_8,5955,45,5,,,,
_0_15_16_5_8,5955,45,5,,,,
_0_6_7_8_9,5345,655,5,,,,
_0_10_6_7_8,5495,505,5,,,,
_0_11_6_7_8,5495,505,5,,,,
_0_12_6_7_8,5495,505,5,,,,
_0_13_6_7_8,5495,505,5,,,,
_0_14_6_7_8,5495,505,5,,,,
_0_15_6_7_8,5495,505,5,,,,
_0_16_6_7_8,5500,500,5,,,,
_0_17_6_7_8,5655,345,5,,,,
_0_18_6_7_8,5665,335,5,,,,
_0_19_6_7_8,5780,220,5,,,,
_0_20_6_7_8,5865,135,5,,,,
_0_10_6_7_9,5720,280,5,,,,
_0_11_6_7_9,5720,280,5,,,,
_0_12_6_7_9,5720,280,5,,,,
_0_13_6_7_9,5720,280,5,,,,
_0_14_6_7_9,5720,280,5,,,,
_0_15_6_7_9,5720,280,5,,,,
_0_16_6_7_9,5725,275,5,,,,
_0_17_6_7_9,5880,120,5,,,,
_0_18_6_7_9,5890,110,5,,,,
_0_10_11_6_7,5870,130,5,,,,
_0_10_12_6_7,5870,130,5,,,,
_0_10_13_6_7,5870,130,5,,,,
_0_10_14_6_7,5870,130,5,,,,
_0_10_15_6_7,5870,130,5,,,,
_0_10_16_6_7,5875,125,5,,,,
_0_11_12_6_7,5870,130,5,,,,
_0_11_13_6_7,5870,130,5,,,,
_0_11_14_6_7,5870,130,5,,,,
_0_11_15_6_7,5870,130,5,,,,
_0_11_16_6_7,5875,125,5,,,,
_0_12_13_6_7,5870,130,5,,,,
_0_12_14_6_7,5870,130,5,,,,
_0_12_15_6_7,5870,130,5,,,,
_0_12_16_6_7,5875,125,5,,,,
_0_13_14_6_7,5870,130,5,,,,
_0_13_15_6_7,5870,130,5,,,,
_0_13_16_6_7,5875,125,5,,,,
_0_14_15_6_7,5870,130,5,,,,
_0_14_16_6_7,5875,125,5,,,,
_0_15_16_6_7,5875,125,5,,,,
_0_10_6_8_9,5800,200,5,,,,
_0_11_6_8_9,5800,200,5,,,,
_0_12_6_8_9,5800,200,5,,,,
_0_13_6_8_9,5800,200,5,,,,
_0_14_6_8_9,5800,200,5,,,,
_0_15_6_8_9,5800,200,5,,,,
_0_16_6_8_9,5805,195,5,,,,
_0_17_6_8_9,5960,40,5,,,,
_0_18_6_8_9,5970,30,5,,,,
_0_10_11_6_8,5950,50,5,,,,
_0_10_12_6_8,5950,50,5,,,,
_0_10_13_6_8,5950,50,5,,,,
_0_10_14_6_8,5950,50,5,,,,
_0_10_15_6_8,5950,50,5,,,,
_0_10_16_6_8,5955,45,5,,,,
_0_11_12_6_8,5950,50,5,,,,
_0_11_13_6_8,5950,50,5,,,,
_0_11_14_6_8,5950,50,5,,,,
_0_11_15_6_8,5950,50,5,,,,
_0_11_16_6_8,5955,45,5,,,,
_0_12_13_6_8,5950,50,5,,,,
_0_12_14_6_8,5950,50,5,,,,
_0_12_15_6_8,5950,50,5,,,,
_0_12_16_6_8,5955,45,5,,,,
_0_13_14_6_8,5950,50,5,,,,
_0_13_15_6_8,5950,50,5,,,,
_0_13_16_6_8,5955,45,5,,,,
_0_14_15_6_8,5950,50,5,,,,
_0_14_16_6_8,5955,45,5,,,,
_0_15_16_6_8,5955,45,5,,,,
_0_10_7_8_9,5820,180,5,,,,
_0_11_7_8_9,5820,180,5,,,,
_0_12_7_8_9,5820,180,5,,,,
_0_13_7_8_9,5820,180,5,,,,
_0_14_7_8_9,5820,180,5,,,,
_0_15_7_8_9,5820,180,5,,,,
_0_16_7_8_9,5825,175,5,,,,
_0_17_7_8_9,5980,20,5,,,,
_0_18_7_8_9,5990,10,5,,,,
_0_10_11_7_8,5970,30,5,,,,
_0_10_12_7_8,5970,30,5,,,,
_0_10_13_7_8,5970,30,5,,,,
_0_10_14_7_8,5970,30,5,,,,
_0_10_15_7_8,5970,30,5,,,,
_0_10_16_7_8,5975,25,5,,,,
_0_11_12_7_8,5970,30,5,,,,
_0_11_13_7_8,5970,30,5,,,,
_0_11_14_7_8,5970,30,5,,,,
_0_11_15_7_8,5970,30,5,,,,
_0_11_16_7_8,5975,25,5,,,,
_0_12_13_7_8,5970,30,5,,,,
_0_12_14_7_8,5970,30,5,,,,
_0_12_15_7_8,5970,30,5,,,,
_0_12_16_7_8,5975,25,5,,,,
_0_13_14_7_8,5970,30,5,,,,
_0_13_15_7_8,5970,30,5,,,,
_0_13_16_7_8,5975,25,5,,,,
_0_14_15_7_8,5970,30,5,,,,
_0_14_16_7_8,5975,25,5,,,,
_0_15_16_7_8,5975,25,5,,,,
_1_2_3_4_5,4900,1100,5,1m0,EMPTY,,
_1_2_3_4_6,4900,1100,5,1m0,EMPTY,,
_1_2_3_4_7,4920,1080,5,1m0,EMPTY,,
_1_2_3_4_8,5000,1000,5,1m0,EMPTY,,
_1_2_3_4_9,5225,775,5,,,,
_1_10_2_3_4,5375,625,5,,,,
_1_11_2_3_4,5375,625,5,,,,
_1_12_2_3_4,5375,625,5,,,,
_1_13_2_3_4,5375,625,5,,,,
_1_14_2_3_4,5375,625,5,,,,
_1_15_2_3_4,5375,625,5,,,,
_1_16_2_3_4,5380,620,5,,,,
_1_17_2_3_4,5535,465,5,,,,
_1_18_2_3_4,5545,455,5,,,,
_1_19_2_3_4,5660,340,5,,,,
_1_2_20_3_4,5745,255,5,,,,
_1_2_21_3_4,5915,85,5,,,,
_1_2_22_3_4,5945,55,5,,,,
_1_2_23_3_4,5955,45,5,,,,
_1_2_3_5_6,4900,1100,5,1m0,EMPTY,,
_1_2_3_5_7,4920,1080,5,1m0,EMPTY,,
_1_2_3_5_8,5000,1000,5,1m0,EMPTY,,
_1_2_3_5_9,5225,775,5,,,,
_1_10_2_3_5,5375,625,5,,,,
_1_11_2_3_5,5375,625,5,,,,
_1_12_2_3_5,5375,625,5,,,,
_1_13_2_3_5,5375,625,5,,,,
_1_14_2_3_5,5375,625,5,,,,
_1_15_2_3_5,5375,625,5,,,,
_1_16_2_3_5,5380,620,5,,,,
_1_17_2_3_5,5535,465,5,,,,
_1_18_2_3_5,5545,455,5,,,,
_1_19_2_3_5,5660,340,5,,,,
_1_2_20_3_5,5745,255,5,,,,
_1_2_21_3_5,5915,85,5,,,,
_1_2_22_3_5,5945,55,5,,,,
_1_2_23_3_5,5955,45,5,,,,
_1_2_3_6_7,4920,1080,5,1m0,EMPTY,,
_1_2_3_6_8,5000,1000,5,1m0,EMPTY,,
_1_2_3_6_9,5225,775,5,,,,
_1_10_2_3_6,5375,625,5,,,,
_1_11_2_3_6,5375,625,5,,,,
_1_12_2_3_6,5375,625,5,,,,
_1_13_2_3_6,5375,625,5,,,,
_1_14_2_3_6,5375,625,5,,,,
_1_15_2_3_6,5375,625,5,,,,
_1_16_2_3_6,5380,620,5,,,,
_1_17_2_3_6,5535,465,5,,,,
_1_18_2_3_6,5545,455,5,,,,
_1_19_2_3_6,5660,340,5,,,,
_1_2_20_3_6,5745,255,5,,,,
_1_2_21_3_6,5915,85,5,,,,
_1_2_22_3_6,5945,55,5,,,,
_1_2_23_3_6,5955,45,5,,,,
_1_2_3_7_8,5020,980,5,,,,
_1_2_3_7_9,5245,755,5,,,,
_1_10_2_3_7,5395,605,5,,,,
_1_11_2_3_7,5395,605,5,,,,
_1_12_2_3_7,5395,605,5,,,,
_1_13_2_3_7,5395,605,5,,,,
_1_14_2_3_7,5395,605,5,,,,
_1_15_2_3_7,5395,605,5,,,,
_1_16_2_3_7,5400,600,5,,,,
_1_17_2_3_7,5555,445,5,,,,
_1_18_2_3_7,5565,435,5,,,,
_1_19_2_3_7,5680,320,5,,,,
_1_2_20_3_7,5765,235,5,,,,
_1_2_21_3_7,5935,65,5,,,,
_1_2_22_3_7,5965,35,5,,,,
_1_2_23_3_7,5975,25,5,,,,
_1_2_3_8_9,5325,675,5,,,,
_1_10_2_3_8,5475,525,5,,,,
_1_11_2_3_8,5475,525,5,,,,
_1_12_2_3_8,5475,525,5,,,,
_1_13_2_3_8,5475,525,5,,,,
_1_14_2_3_8,5475,525,5,,,,
_1_15_2_3_8,5475,525,5,,,,
_1_16_2_3_8,5480,520,5,,,,
_1_17_2_3_8,5635,365,5,,,,
_1_18_2_3_8,5645,355,5,,,,
_1_19_2_3_8,5760,240,5,,,,
_1_2_20_3_8,5845,155,5,,,,
_1_10_2_3_9,5700,300,5,,,,
_1_11_2_3_9,5700,300,5,,,,
_1_12_2_3_9,5700,300,5,,,,
_1_13_2_3_9,5700,300,5,,,,
_1_14_2_3_9,5700,300,5,,,,
_1_15_2_3_9,5700,300,5,,,,
_1_16_2_3_9,5705,295,5,,,,
_1_17_2_3_9,5860,140,5,,,,
_1_18_2_3_9,5870,130,5,,,,
_1_19_2_3_9,5985,15,5,,,,
_1_10_11_2_3,5850,150,5,,,,
_1_10_12_2_3,5850,150,5,,,,
_1_10_13_2_3,5850,150,5,,,,
_1_10_14_2_3,5850,150,5,,,,
_1_10_15_2_3,5850,150,5,,,,
_1_10_16_2_3,5855,145,5,,,,
_1_11_12_2_3,5850,150,5,,,,
_1_11_13_2_3,5850,150,5,,,,
_1_11_14_2_3,5850,150,5,,,,
_1_11_15_2_3,5850,150,5,,,,
_1_11_16_2_3,5855,145,5,,,,
_1_12_13_2_3,5850,150,5,,,,
_1_12_14_2_3,5850,150,5,,,,
_1_12_15_2_3,5850,150,5,,,,
_1_12_16_2_3,5855,145,5,,,,
_1_13_14_2_3,5850,150,5,,,,
_1_13_15_2_3,5850,150,5,,,,
_1_13_16_2_3,5855,145,5,,,,
_1_14_15_2_3,5850,150,5,,,,
_1_14_16_2_3,5855,145,5,,,,
_1_15_16_2_3,5855,145,5,,,,
_1_2_4_5_6,4900,1100,5,1m0,EMPTY,,
_1_2_4_5_7,4920,1080,5,1m0,EMPTY,,
_1_2_4_5_8,5000,1000,5,1m0,EMPTY,,
_1_2_4_5_9,5225,775,5,,,,
_1_10_2_4_5,5375,625,5,,,,
_1_11_2_4_5,5375,625,5,,,,
_1_12_2_4_5,5375,625,5,,,,
_1_13_2_4_5,5375,625,5,,,,
_1_14_2_4_5,5375,625,5,,,,
_1_15_2_4_5,5375,625,5,,,,
_1_16_2_4_5,5380,620,5,,,,
_1_17_2_4_5,5535,465,5,,,,
_1_18_2_4_5,5545,455,5,,,,
_1_19_2_4_5,5660,340,5,,,,
_1_2_20_4_5,5745,255,5,,,,
_1_2_21_4_5,5915,85,5,,,,
_1_2_22_4_5,5945,55,5,,,,
_1_2_23_4_5,5955,45,5,,,,
_1_2_4_6_7,4920,1080,5,1m0,EMPTY,,
_1_2_4_6_8,5000,1000,5,1m0,EMPTY,,
_1_2_4_6_9,5225,775,5,,,,
_1_10_2_4_6,5375,625,5,,,,
_1_11_2_4_6,5375,625,5,,,,
_1_12_2_4_6,5375,625,5,,,,
_1_13_2_4_6,5375,625,5,,,,
_1_14_2_4_6,5375,625,5,,,,
_1_15_2_4_6,5375,625,5,,,,
_1_16_2_4_6,5380,620,5,,,,
_1_17_2_4_6,5535,465,5,,,,
_1_18_2_4_6,5545,455,5,,,,
_1_19_2_4_6,5660,340,5,,,,
_1_2_20_4_6,5745,255,5,,,,
_1_2_21_4_6,5915,85,5,,,,
_1_2_22_4_6,5945,55,5,,,,
_1_2_23_4_6,5955,45,5,,,,
_1_2_4_7_8,5020,980,5,,,,
_1_2_4_7_9,5245,755,5,,,,
_1_10_2_4_7,5395,605,5,,,,
_1_11_2_4_7,5395,605,5,,,,
_1_12_2_4_7,5395,605,5,,,,
_1_13_2_4_7,5395,605,5,,,,
_1_14_2_4_7,5395,605,5,,,,
_1_15_2_4_7,5395,605,5,,,,
_1_16_2_4_7,5400,600,5,,,,
_1_17_2_4_7,5555,445,5,,,,
_1_18_2_4_7,5565,435,5,,,,
_1_19_2_4_7,5680,320,5,,,,
_1_2_20_4_7,5765,235,5,,,,
_1_2_21_4_7,5935,65,5,,,,
_1_2_22_4_7,5965,35,5,,,,
_1_2_23_4_7,5975,25,5,,,,
_1_2_4_8_9,5325,675,5,,,,
_1_10_2_4_8,5475,525,5,,,,
_1_11_2_4_8,5475,525,5,,,,
_1_12_2_4_8,5475,525,5,,,,
_1_13_2_4_8,5475,525,5,,,,
_1_14_2_4_8,5475,525,5,,,,
_1_15_2_4_8,5475,525,5,,,,
_1_16_2_4_8,5480,520,5,,,,
_1_17_2_4_8,5635,365,5,,,,
_1_18_2_4_8,5645,355,5,,,,
_1_19_2_4_8,5760,240,5,,,,
_1_2_20_4_8,5845,155,5,,,,
_1_10_2_4_9,5700,300,5,,,,
_1_11_2_4_9,5700,300,5,,,,
_1_12_2_4_9,5700,300,5,,,,
_1_13_2_4_9,5700,300,5,,,,
_1_14_2_4_9,5700,300,5,,,,
_1_15_2_4_9,5700,300,5,,,,
_1_16_2_4_9,5705,295,5,,,,
_1_17_2_4_9,5860,140,5,,,,
_1_18_2_4_9,5870,130,5,,,,
_1_19_2_4_9,5985,15,5,,,,
_1_10_11_2_4,5850,150,5,,,,
_1_10_12_2_4,5850,150,5,,,,
_1_10_13_2_4,5850,150,5,,,,
_1_10_14_2_4,5850,150,5,,,,
_1_10_15_2_4,5850,150,5,,,,
_1_10_16_2_4,5855,145,5,,,,
_1_11_12_2_4,5850,150,5,,,,
_1_11_13_2_4,5850,150,5,,,,
_1_11_14_2_4,5850,150,5,,,,
_1_11_15_2_4,5850,150,5,,,,
_1_11_16_2_4,5855,145,5,,,,
_1_12_13_2_4,5850,150,5,,,,
_1_12_14_2_4,5850,150,5,,,,
_1_12_15_2_4,5850,150,5,,,,
_1_12_16_2_4,5855,145,5,,,,
_1_13_14_2_4,5850,150,5,,,,
_1_13_15_2_4,5850,150,5,,,,
_1_13_16_2_4,5855,145,5,,,,
_1_14_15_2_4,5850,150,5,,,,
_1_14_16_2_4,5855,145,5,,,,
_1_15_16_2_4,5855,145,5,,,,
_1_2_5_6_7,4920,1080,5,1m0,EMPTY,,
_1_2_5_6_8,5000,1000,5,1m0,EMPTY,,
_1_2_5_6_9,5225,775,5,,,,
_1_10_2_5_6,5375,625,5,,,,
_1_11_2_5_6,5375,625,5,,,,
_1_12_2_5_6,5375,625,5,,,,
_1_13_2_5_6,5375,625,5,,,,
_1_14_2_5_6,5375,625,5,,,,
_1_15_2_5_6,5375,625,5,,,,
_1_16_2_5_6,5380,620,5,,,,
_1_17_2_5_6,5535,465,5,,,,
_1_18_2_5_6,5545,455,5,,,,
_1_19_2_5_6,5660,340,5,,,,
_1_2_20_5_6,5745,255,5,,,,
_1_2_21_5_6,5915,85,5,,,,
_1_2_22_5_6,5945,55,5,,,,
_1_2_23_5_6,5955,45,5,,,,
_1_2_5_7_8,5020,980,5,,,,
_1_2_5_7_9,5245,755,5,,,,
_1_10_2_5_7,5395,605,5,,,,
_1_11_2_5_7,5395,605,5,,,,
_1_12_2_5_7,5395,605,5,,,,
_1_13_2_5_7,5395,605,5,,,,
_1_14_2_5_7,5395,605,5,,,,
_1_15_2_5_7,5395,605,5,,,,
_1_16_2_5_7,5400,600,5,,,,
_1_17_2_5_7,5555,445,5,,,,
_1_18_2_5_7,5565,435,5,,,,
_1_19_2_5_7,5680,320,5,,,,
_1_2_20_5_7,5765,235,5,,,,
_1_2_21_5_7,5935,65,5,,,,
_1_2_22_5_7,5965,35,5,,,,
_1_2_23_5_7,5975,25,5,,,,
_1_2_5_8_9,5325,675,5,,,,
_1_10_2_5_8,5475,525,5,,,,
_1_11_2_5_8,5475,525,5,,,,
_1_12_2_5_8,5475,525,5,,,,
_1_13_2_5_8,5475,525,5,,,,
_1_14_2_5_8,5475,525,5,,,,
_1_15_2_5_8,5475,525,5,,,,
_1_16_2_5_8,5480,520,5,,,,
_1_17_2_5_8,5635,365,5,,,,
_1_18_2_5_8,5645,355,5,,,,
_1_19_2_5_8,5760,240,5,,,,
_1_2_20_5_8,5845,155,5,,,,
_1_10_2_5_9,5700,300,5,,,,
_1_11_2_5_9,5700,300,5,,,,
_1_12_2_5_9,5700,300,5,,,,
_1_13_2_5_9,5700,300,5,,,,
_1_14_2_5_9,5700,300,5,,,,
_1_15_2_5_9,5700,300,5,,,,
_1_16_2_5_9,5705,295,5,,,,
_1_17_2_5_9,5860,140,5,,,,
_1_18_2_5_9,5870,130,5,,,,
_1_19_2_5_9,5985,15,5,,,,
_1_10_11_2_5,5850,150,5,,,,
_1_10_12_2_5,5850,150,5,,,,
_1_10_13_2_5,5850,150,5,,,,
_1_10_14_2_5,5850,150,5,,,,
_1_10_15_2_5,5850,150,5,,,,
_1_10_16_2_5,5855,145,5,,,,
_1_11_12_2_5,5850,150,5,,,,
_1_11_13_2_5,5850,150,5,,,,
_1_11_14_2_5,5850,150,5,,,,
_1_11_15_2_5,5850,150,5,,,,
_1_11_16_2_5,5855,145,5,,,,
_1_12_13_2_5,5850,150,5,,,,
_1_12_14_2_5,5850,150,5,,,,
_1_12_15_2_5,5850,150,5,,,,
_1_12_16_2_5,5855,145,5,,,,
_1_13_14_2_5,5850,150,5,,,,
_1_13_15_2_5,5850,150,5,,,,
_1_13_16_2_5,5855,145,5,,,,
_1_14_15_2_5,5850,150,5,,,,
_1_14_16_2_5,5855,145,5,,,,
_1_15_16_2_5,5855,145,5,,,,
_1_2_6_7_8,5020,980,5,,,,
_1_2_6_7_9,5245,755,5,,,,
_1_10_2_6_7,5395,605,5,,,,
_1_11_2_6_7,5395,605,5,,,,
_1_12_2_6_7,5395,605,5,,,,
_1_13_2_6_7,5395,605,5,,,,
_1_14_2_6_7,5395,605,5,,,,
_1_15_2_6_7,5395,605,5,,,,
_1_16_2_6_7,5400,600,5,,,,
_1_17_2_6_7,5555,445,5,,,,
_1_18_2_6_7,5565,435,5,,,,
_1_19_2_6_7,5680,320,5,,,,
_1_2_20_6_7,5765,235,5,,,,
_1_2_21_6_7,5935,65,5,,,,
_1_2_22_6_7,5965,35,5,,,,
_1_2_23_6_7,5975,25,5,,,,
_1_2_6_8_9,5325,675,5,,,,
_1_10_2_6_8,5475,525,5,,,,
_1_11_2_6_8,5475,525,5,,,,
_1_12_2_6_8,5475,525,5,,,,
_1_13_2_6_8,5475,525,5,,,,
_1_14_2_6_8,5475,525,5,,,,
_1_15_2_6_8,5475,525,5,,,,
_1_16_2_6_8,5480,520,5,,,,
_1_17_2_6_8,5635,365,5,,,,
_1_18_2_6_8,5645,355,5,,,,
_1_19_2_6_8,5760,240,5,,,,
_1_2_20_6_8,5845,155,5,,,,
_1_10_2_6_9,5700,300,5,,,,
_1_11_2_6_9,5700,300,5,,,,
_1_12_2_6_9,5700,300,5,,,,
_1_13_2_6_9,5700,300,5,,,,
_1_14_2_6_9,5700,300,5,,,,
_1_15_2_6_9,5700,300,5,,,,
_1_16_2_6_9,5705,295,5,,,,
_1_17_2_6_9,5860,140,5,,,,
_1_18_2_6_9,5870,130,5,,,,
_1_19_2_6_9,5985,15,5,,,,
_1_10_11_2_6,5850,150,5,,,,
_1_10_12_2_6,5850,150,5,,,,
_1_10_13_2_6,5850,150,5,,,,
_1_10_14_2_6,5850,150,5,,,,
_1_10_15_2_6,5850,150,5,,,,
_1_10_16_2_6,5855,145,5,,,,
_1_11_12_2_6,5850,150,5,,,,
_1_11_13_2_6,5850,150,5,,,,
_1_11_14_2_6,5850,150,5,,,,
_1_11_15_2_6,5850,150,5,,,,
_1_11_16_2_6,5855,145,5,,,,
_1_12_13_2_6,5850,150,5,,,,
_1_12_14_2_6,5850,150,5,,,,
_1_12_15_2_6,5850,150,5,,,,
_1_12_16_2_6,5855,145,5,,,,
_1_13_14_2_6,5850,150,5,,,,
_1_13_15_2_6,5850,150,5,,,,
_1_13_16_2_6,5855,145,5,,,,
